59.4;231.74
59.5;232.22
59.6;232.94
59.7;233.88
59.8;235
59.9;236.25
60;229.29
60.1;220.49
60.2;213.65
60.3;208.01
60.4;203.38
60.5;199.62
60.6;196.58
60.7;194.16
60.8;192.28
60.9;190.86
61;180.72
61.1;168.76
61.2;159.24
61.3;151.18
61.4;144.36
61.5;138.61
61.6;133.77
61.7;129.71
61.8;126.31
61.9;123.49
62;126.41
62.1;131.02
62.2;134.84
62.3;138.29
62.4;141.44
62.5;144.32
62.6;146.97
62.7;149.4
62.8;151.66
62.9;153.76
63;153.93
63.1;153.51
63.2;153.39
63.3;153.4
63.4;153.52
63.5;153.74
63.6;154.05
63.7;154.44
63.8;154.89
63.9;155.39
64;156.85
64.1;158.6
64.2;160.18
64.3;161.69
64.4;163.12
64.5;164.5
64.6;165.82
64.7;167.09
64.8;168.33
64.9;169.53
65;167.04
65.1;163.53
65.2;160.79
65.3;158.48
65.4;156.55
65.5;154.94
65.6;153.61
65.7;152.53
65.8;151.67
65.9;151.01
66;148.71
66.1;146.05
66.2;143.92
66.3;142.12
66.4;140.62
66.5;139.38
66.6;138.36
66.7;137.54
66.8;136.88
66.9;136.38
67;132.48
67.1;127.72
67.2;123.82
67.3;120.44
67.4;117.52
67.5;114.99
67.6;112.81
67.7;110.94
67.8;109.35
67.9;108
68;97.366
68.1;84.439
68.2;73.783
68.3;64.442
68.4;56.309
68.5;49.254
68.6;43.069
68.7;37.648
68.8;32.903
68.9;28.759
69;28.324
69.1;29.178
69.2;29.796
69.3;30.405
69.4;31.005
69.5;31.595
69.6;32.175
69.7;32.742
69.8;33.298
69.9;33.84
70;30.378
70.1;25.883
70.2;24.03
70.3;21.481
70.4;18.371
70.5;15.353
70.6;12.641
70.7;10.285
70.8;8.2739
70.9;6.5728
71;4.8837
71.1;1.3299
71.2;-2.2025
71.3;-5.3703
71.4;-8.1072
71.5;-10.424
71.6;-12.361
71.7;-13.967
71.8;-15.287
71.9;-16.362
72;-17.225
72.1;-17.909
72.2;-18.44
72.3;-18.842
72.4;-19.133
72.5;-19.331
72.6;-19.452
72.7;-19.507
72.8;-19.508
72.9;-19.465
73;-18.955
73.1;-14.913
73.2;-10.469
73.3;-6.295
73.4;-2.5653
73.5;0.69356
73.6;3.5479
73.7;6.0848
73.8;8.355
73.9;10.324
74;12.408
74.1;17.386
74.2;26.95
74.3;30.585
74.4;33.839
74.5;36.719
74.6;39.264
74.7;41.512
74.8;43.497
74.9;45.246
75;43.562
75.1;40.89
75.2;38.73
75.3;36.815
75.4;35.117
75.5;33.613
75.6;32.28
75.7;31.098
75.8;30.053
75.9;29.128
76;25.106
76.1;22.199
76.2;17.729
76.3;12.89
76.4;8.3465
76.5;4.3394
76.6;1.0389
76.7;-1.7384
76.8;-4.0847
76.9;-6.0594
77;-8.1466
77.1;-13.47
77.2;-18.894
77.3;-23.78
77.4;-31.548
77.5;-33.96
77.6;-36.104
77.7;-37.934
77.8;-39.489
77.9;-40.776
78;-35.601
78.1;-30.559
78.2;-27.35
78.3;-22.416
78.4;-17.31
78.5;-12.606
78.6;-8.4746
78.7;-4.9179
78.8;-1.8916
78.9;0.66827
79;3.0249
79.1;6.606
79.2;10.163
79.3;13.345
79.4;16.113
79.5;18.49
79.6;20.516
79.7;22.235
79.8;24.817
79.9;25.676
80;26.419
80.1;27.056
80.2;27.599
80.3;28.061
80.4;28.451
80.5;28.779
80.6;29.051
80.7;29.275
80.8;29.458
80.9;29.603
81;31.308
81.1;33.36
81.2;35.051
81.3;36.523
81.4;37.801
81.5;38.909
81.6;39.867
81.7;40.694
81.8;41.406
81.9;42.017
82;42.539
82.1;42.983
82.2;43.359
82.3;43.676
82.4;43.94
82.5;44.16
82.6;44.339
82.7;44.485
82.8;44.601
82.9;44.691
83;47.979
83.1;52.023
83.2;55.408
83.3;58.402
83.4;61.026
83.5;63.327
83.6;65.341
83.7;67.101
83.8;68.638
83.9;69.98
84;74.496
84.1;79.705
84.2;84.088
84.3;87.95
84.4;91.351
84.5;94.348
84.6;96.986
84.7;99.308
84.8;101.35
84.9;103.15
85;109.91
85.1;117.87
85.2;124.6
85.3;130.56
85.4;135.86
85.5;140.59
85.6;144.79
85.7;148.54
85.8;151.87
85.9;154.84
86;161.1
86.1;168.12
86.2;174.13
86.3;179.52
86.4;184.35
86.5;188.68
86.6;192.58
86.7;196.09
86.8;199.27
86.9;202.15
87;205.44
87.1;209.9
87.2;212.68
87.3;215.38
87.4;217.83
87.5;220.06
87.6;222.11
87.7;221.63
87.8;221.76
87.9;222.1
88;222.95
88.1;225.04
88.2;227.98
88.3;228.52
88.4;229.18
88.5;229.92
88.6;230.74
88.7;231.63
88.8;232.61
88.9;233.67
89;233.87
89.1;234.11
89.2;234.38
89.3;234.7
89.4;235.09
89.5;235.55
89.6;236.08
89.7;236.68
89.8;237.36
89.9;238.12
90;240.92
90.1;117.6
90.2;131.49
90.3;157.57
90.4;141.1
90.5;170.38
90.6;175.65
90.7;178.59
90.8;192.65
90.9;197.92
91;200.7
91.1;200.75
91.2;198.04
91.3;194.34
91.4;190.24
91.5;188.17
91.6;184.18
91.7;181.7
91.8;177.17
91.9;165.49
92;156
92.1;146.55
92.2;143.06
92.3;141.89
92.4;141.07
92.5;141.87
92.6;141.73
92.7;141.49
92.8;141.18
92.9;141.43
93;141.96
93.1;143.28
93.2;140.08
93.3;142.81
93.4;143.17
93.5;146.98
93.6;148.27
93.7;149.75
93.8;151.28
93.9;152.32
94;147.76
94.1;142.95
94.2;141.65
94.3;141.4
94.4;141.47
94.5;142.37
94.6;142.11
94.7;141.6
94.8;140.69
94.9;139.46
95;130.84
95.1;119.92
95.2;110.71
95.3;102.28
95.4;94.62
95.5;87.732
95.6;81.653
95.7;76.412
95.8;71.864
95.9;67.963
96;63.768
96.1;59.815
96.2;56.761
96.3;53.993
96.4;51.922
96.5;50.201
96.6;48.784
96.7;47.765
96.8;46.957
96.9;46.226
97;41.251
97.1;35.497
97.2;31.354
97.3;27.924
97.4;24.925
97.5;22.222
97.6;19.553
97.7;16.986
97.8;14.605
97.9;12.451
98;9.4448
98.1;-5.7355
98.2;-20.549
98.3;-49.521
98.4;-59.531
98.5;-69.108
98.6;-77.549
98.7;-85.144
98.8;-91.927
98.9;-97.924
99;-100.47
99.1;-101.62
99.2;-102.72
99.3;-102.86
99.4;-102.82
99.5;-102.79
99.6;-102.76
99.7;-102.73
99.8;-102.7
99.9;-102.67
100;-102.65
100.1;-102.63
100.2;-102.61
100.3;-101.82
100.4;-100.71
100.5;-99.616
100.6;-98.549
100.7;-97.511
100.8;-96.497
100.9;-95.508
101;-91.796
101.1;-87.439
101.2;-83.613
101.3;-80.128
101.4;-76.968
101.5;-74.081
101.6;-71.457
101.7;-69.059
101.8;-66.871
101.9;-64.884
102;-63.077
102.1;-61.434
102.2;-59.942
102.3;-58.585
102.4;-57.351
102.5;-56.23
102.6;-55.21
102.7;-54.284
102.8;-53.443
102.9;-52.679
103;-54.083
103.1;-56.046
103.2;-57.659
103.3;-59.074
103.4;-60.298
103.5;-61.369
103.6;-62.297
103.7;-63.096
103.8;-63.784
103.9;-64.371
104;-66.242
104.1;-68.341
104.2;-70.095
104.3;-71.62
104.4;-72.933
104.5;-74.068
104.6;-75.04
104.7;-75.867
104.8;-76.566
104.9;-77.15
105;-76.963
105.1;-55.703
105.2;-67.021
105.3;-69.382
105.4;-61.94
105.5;-66.344
105.6;-65.525
105.7;-64.921
105.8;-66.224
105.9;-66.042
106;-66.914
106.1;-69.838
106.2;-69.793
106.3;-69.725
106.4;-69.636
106.5;-70.5
106.6;-70.971
106.7;-71.357
106.8;-71.667
106.9;-71.909
107;-70.753
107.1;-69.259
107.2;-67.989
107.3;-66.846
107.4;-65.816
107.5;-64.888
107.6;-64.052
