t / s;I / A
3481703585.041533;59.987000
3481703585.052534;59.981000
3481703585.063534;59.992000
3481703585.069535;59.990000
3481703585.080535;59.983000
3481703585.091536;59.982000
3481703585.102537;59.981000
3481703585.113537;59.967000
3481703585.119538;59.979000
3481703585.130538;59.969000
3481703585.141539;59.971000
3481703585.152540;59.970000
3481703585.163540;59.981000
3481703585.170541;59.985000
3481703585.181541;59.975000
3481703585.192542;59.969000
3481703585.203543;59.973000
3481703585.209543;59.972000
3481703585.220543;59.971000
3481703585.231544;59.965000
3481703585.242545;59.971000
3481703585.253545;59.981000
3481703585.259546;59.986000
3481703585.270546;59.988000
3481703585.281547;59.981000
3481703585.292548;59.979000
3481703585.300548;59.994000
3481703585.311549;59.974000
3481703585.321549;59.977000
3481703585.332550;59.974000
3481703585.342550;59.972000
3481703585.351551;59.984000
3481703585.361551;59.981000
3481703585.370552;59.968000
3481703585.381553;59.977000
3481703585.392553;59.973000
3481703585.403554;59.981000
3481703585.410554;59.968000
3481703585.422555;59.983000
3481703585.429555;59.977000
3481703585.440556;59.982000
3481703585.451557;59.968000
3481703585.462557;59.984000
3481703585.473558;59.976000
3481703585.488559;59.983000
3481703585.494559;59.974000
3481703585.501560;59.975000
3481703585.512560;59.983000
3481703585.523561;59.970000
3481703585.529561;59.978000
3481703585.540562;59.992000
3481703585.551562;59.973000
3481703585.562563;59.978000
3481703585.573564;59.973000
3481703585.579564;59.970000
3481703585.590565;59.982000
3481703585.601565;59.977000
3481703585.613566;59.973000
3481703585.619566;59.982000
3481703585.630567;59.956000
3481703585.643568;59.974000
3481703585.654568;59.975000
3481703585.687570;59.970000
3481703585.693571;59.973000
3481703585.699571;59.977000
3481703585.711572;59.981000
3481703585.722572;59.977000
3481703585.733573;59.960000
3481703585.739573;59.981000
3481703585.750574;59.980000
3481703585.761574;59.975000
3481703585.772575;59.975000
3481703585.783576;59.980000
3481703585.789576;59.980000
3481703585.800577;59.980000
3481703585.811577;59.971000
3481703585.822578;59.980000
3481703585.833579;59.976000
3481703585.839579;59.970000
3481703585.850579;59.981000
3481703585.861580;59.972000
3481703585.872581;59.985000
3481703585.883581;59.971000
3481703585.889582;59.971000
3481703585.900582;59.980000
3481703585.911583;59.982000
3481703585.924584;59.971000
3481703585.933584;59.968000
3481703585.944585;59.967000
3481703585.955585;59.977000
3481703585.965586;59.972000
3481703585.975586;59.985000
3481703585.986587;59.981000
3481703585.996588;59.979000
3481703586.006588;59.973000
3481703586.016589;59.983000
3481703586.026589;59.978000
3481703586.037590;59.975000
3481703586.043591;59.973000
3481703586.049591;59.982000
3481703586.060592;59.972000
3481703586.071592;59.977000
3481703586.082592;59.986000
3481703586.089593;60.000000
3481703586.100594;59.970000
3481703586.111594;59.984000
3481703586.122595;59.971000
3481703586.128595;59.975000
3481703586.139596;59.984000
3481703586.150597;59.966000
3481703586.161597;59.980000
3481703586.172598;59.978000
3481703586.179598;59.982000
3481703586.190599;59.984000
3481703586.201600;59.974000
3481703586.212600;59.972000
3481703586.218600;59.981000
3481703586.229601;59.973000
3481703586.240602;59.979000
3481703586.251602;59.968000
3481703586.262603;59.969000
3481703586.268603;59.991000
3481703586.279604;59.981000
3481703586.290605;59.973000
3481703586.301605;59.980000
3481703586.312606;59.963000
3481703586.318606;59.982000
3481703586.329607;59.965000
3481703586.340608;59.970000
3481703586.351608;59.967000
3481703586.362609;59.973000
3481703586.368609;59.990000
3481703586.379610;59.985000
3481703586.390610;59.970000
3481703586.401611;59.987000
3481703586.412611;59.968000
3481703586.418612;59.981000
3481703586.429613;59.972000
3481703586.440613;59.968000
3481703586.451614;59.976000
3481703586.462615;59.977000
3481703586.468615;59.986000
3481703586.479615;59.988000
3481703586.491616;59.980000
3481703586.498617;59.986000
3481703586.510617;59.974000
3481703586.521618;59.981000
3481703586.528618;59.983000
3481703586.539619;59.964000
3481703586.554620;59.978000
3481703586.565620;59.964000
3481703586.595622;59.982000
3481703586.606623;59.978000
3481703586.618623;59.965000
3481703586.628624;59.973000
3481703586.641625;59.971000
3481703586.653625;59.963000
3481703586.661626;59.974000
3481703586.672626;59.978000
3481703586.679627;59.976000
3481703586.690628;59.965000
3481703586.701628;59.979000
3481703586.712629;59.981000
3481703586.718629;59.981000
3481703586.729630;59.972000
3481703586.740631;59.986000
3481703586.751631;59.975000
3481703586.762631;59.978000
3481703586.768632;59.974000
3481703586.779633;59.975000
3481703586.790633;59.977000
3481703586.801634;59.976000
3481703586.812634;59.980000
3481703586.818635;59.982000
3481703586.829636;59.964000
3481703586.840636;59.981000
3481703586.851637;59.980000
3481703586.862638;59.984000
3481703586.868638;59.982000
3481703586.879638;59.975000
3481703586.890639;59.981000
3481703586.901639;59.981000
3481703586.912640;59.972000
3481703586.918641;59.986000
3481703586.929641;59.975000
3481703586.940642;59.971000
3481703586.951643;59.975000
3481703586.962643;59.966000
3481703586.968643;59.984000
3481703586.979644;59.972000
3481703586.990645;59.975000
3481703587.001645;59.997000
3481703587.012646;59.978000
3481703587.018646;59.976000
3481703587.029647;59.971000
3481703587.040648;59.968000
3481703587.051648;59.974000
3481703587.062649;59.985000
3481703587.068649;59.973000
3481703587.079650;59.965000
3481703587.090651;59.982000
3481703587.101651;59.976000
3481703587.112652;59.978000
3481703587.118652;59.965000
3481703587.129652;59.977000
3481703587.140653;59.974000
3481703587.151654;59.981000
3481703587.157654;59.972000
3481703587.168655;59.968000
3481703587.178656;59.989000
3481703587.188656;59.982000
3481703587.199656;59.975000
3481703587.210657;59.978000
3481703587.221658;59.969000
3481703587.232658;59.968000
3481703587.244659;59.970000
3481703587.256660;59.966000
3481703587.267661;59.975000
3481703587.278661;59.990000
3481703587.289662;59.982000
3481703587.297662;59.971000
3481703587.308663;59.990000
3481703587.319664;59.980000
3481703587.330664;59.969000
3481703587.341665;59.974000
3481703587.347665;59.960000
3481703587.358665;59.968000
3481703587.369667;59.977000
3481703587.380667;59.989000
3481703587.391667;59.989000
3481703587.397668;59.980000
3481703587.407669;59.970000
3481703587.418669;59.972000
3481703587.430670;59.969000
3481703587.441670;59.977000
3481703587.448671;59.972000
3481703587.459671;59.976000
3481703587.470672;59.971000
3481703587.478673;59.979000
3481703587.489673;59.974000
3481703587.501674;59.970000
3481703587.507674;59.967000
3481703587.518675;59.972000
3481703587.530675;59.971000
3481703587.543676;59.984000
3481703587.549676;59.969000
3481703587.562677;59.963000
3481703587.568678;59.985000
3481703587.579679;59.974000
3481703587.590679;59.974000
3481703587.601680;59.983000
3481703587.607680;59.976000
3481703587.618680;59.977000
3481703587.630682;59.975000
3481703587.641682;59.985000
3481703587.647682;59.977000
3481703587.659683;59.973000
3481703587.670683;59.980000
3481703587.681684;59.990000
3481703587.687685;59.987000
3481703587.699685;59.974000
3481703587.712686;59.978000
3481703587.724687;59.981000
3481703587.730687;59.978000
3481703587.737688;59.968000
3481703587.748688;59.978000
3481703587.759689;59.960000
3481703587.770689;59.973000
3481703587.781690;59.988000
3481703587.787690;59.990000
3481703587.798691;59.973000
3481703587.811692;59.979000
3481703587.822692;59.974000
3481703587.833693;59.976000
3481703587.844694;59.970000
3481703587.854694;59.972000
3481703587.865695;59.984000
3481703587.875695;59.972000
3481703587.886696;59.982000
3481703587.896697;59.995000
3481703587.907697;59.973000
3481703587.917698;59.973000
3481703587.928698;59.967000
3481703587.939699;59.979000
3481703587.950700;59.975000
3481703587.961700;59.991000
3481703587.967700;59.989000
3481703587.977701;59.981000
3481703587.988702;59.980000
3481703587.999702;59.983000
3481703588.010703;59.970000
3481703588.021704;59.971000
3481703588.028704;59.970000
3481703588.039705;59.974000
3481703588.050705;59.973000
3481703588.061706;59.973000
3481703588.067706;59.988000
3481703588.077707;59.978000
3481703588.088707;59.983000
3481703588.099708;59.985000
3481703588.110709;59.992000
3481703588.121709;59.986000
3481703588.127710;59.958000
3481703588.138710;59.970000
3481703588.149711;59.984000
3481703588.160712;59.973000
3481703588.171712;59.979000
3481703588.177712;59.972000
3481703588.188713;59.971000
3481703588.199714;59.987000
3481703588.210714;59.980000
3481703588.221715;59.984000
3481703588.227715;59.983000
3481703588.238716;59.969000
3481703588.249717;59.978000
3481703588.260717;59.977000
3481703588.271718;59.972000
3481703588.277718;59.981000
3481703588.288719;59.972000
3481703588.300720;59.988000
3481703588.311720;59.979000
3481703588.317720;59.976000
3481703588.328721;59.980000
3481703588.339722;59.969000
3481703588.350722;59.974000
3481703588.356723;59.988000
3481703588.367723;59.979000
3481703588.378724;59.991000
3481703588.389725;59.992000
3481703588.400725;59.972000
3481703588.406726;59.985000
3481703588.417727;46.796000
3481703588.429727;22.126000
3481703588.439728;64.073000
3481703588.450728;69.937000
3481703588.461729;70.087000
3481703588.472729;70.102000
3481703588.482730;70.097000
3481703588.493731;70.084000
3481703588.504731;70.085000
3481703588.514732;70.068000
3481703588.524733;70.057000
3481703588.535733;70.050000
3481703588.545733;70.038000
3481703588.551734;70.041000
3481703588.557734;70.029000
3481703588.568735;70.028000
3481703588.580736;70.018000
3481703588.586736;70.019000
3481703588.597737;70.006000
3481703588.609737;70.004000
3481703588.625738;69.989000
3481703588.632739;69.983000
3481703588.639739;69.975000
3481703588.650740;69.973000
3481703588.656740;69.976000
3481703588.667741;69.955000
3481703588.678741;69.952000
3481703588.689742;69.955000
3481703588.700743;69.947000
3481703588.706743;69.944000
3481703588.717743;69.938000
3481703588.731744;69.936000
3481703588.737745;69.921000
3481703588.748745;69.939000
3481703588.759746;69.913000
3481703588.770747;69.920000
3481703588.785748;69.909000
3481703588.791748;69.912000
3481703588.797748;69.901000
3481703588.808749;69.905000
3481703588.819749;69.914000
3481703588.830750;69.894000
3481703588.836751;69.895000
3481703588.847751;69.889000
3481703588.858751;69.901000
3481703588.869752;69.901000
3481703588.880753;69.880000
3481703588.886753;69.902000
3481703588.897754;69.887000
3481703588.908754;69.893000
3481703588.919755;69.898000
3481703588.930756;69.896000
3481703588.936756;69.891000
3481703588.947757;69.885000
3481703588.958757;69.901000
3481703588.969758;69.892000
3481703588.980759;69.900000
3481703588.986759;69.900000
3481703588.997759;69.902000
3481703589.008760;69.902000
3481703589.019761;69.887000
3481703589.030761;69.903000
3481703589.036762;69.890000
3481703589.047762;69.906000
3481703589.058763;69.891000
3481703589.067763;69.900000
3481703589.077764;69.897000
3481703589.088765;69.896000
3481703589.098765;69.899000
3481703589.108766;69.892000
3481703589.118766;69.901000
3481703589.128767;69.886000
3481703589.137767;69.900000
3481703589.148768;69.901000
3481703589.160769;69.894000
3481703589.170769;69.893000
3481703589.177770;69.892000
3481703589.188770;69.893000
3481703589.200771;69.889000
3481703589.206771;69.906000
3481703589.217772;69.887000
3481703589.228773;69.911000
3481703589.239773;69.885000
3481703589.250774;69.899000
3481703589.256774;69.897000
3481703589.267775;69.896000
3481703589.278776;69.896000
3481703589.289776;69.892000
3481703589.300777;69.897000
3481703589.306777;69.895000
3481703589.317778;69.899000
3481703589.328778;69.890000
3481703589.339779;69.894000
3481703589.346779;69.899000
3481703589.357780;69.891000
3481703589.368781;69.905000
3481703589.379781;69.893000
3481703589.390782;69.910000
3481703589.396782;69.892000
3481703589.406783;69.904000
3481703589.417784;69.900000
3481703589.428784;69.898000
3481703589.439785;69.890000
3481703589.450786;69.890000
3481703589.456786;69.893000
3481703589.467786;69.899000
3481703589.479787;69.890000
3481703589.490788;69.887000
3481703589.497788;69.900000
3481703589.508789;69.897000
3481703589.519789;69.891000
3481703589.525790;69.906000
3481703589.536790;69.891000
3481703589.547791;69.901000
3481703589.558792;69.887000
3481703589.569792;69.904000
3481703589.575792;69.891000
3481703589.586793;69.897000
3481703589.597794;69.905000
3481703589.609795;69.877000
3481703589.615795;69.886000
3481703589.626795;69.905000
3481703589.757803;69.899000
3481703589.766803;69.888000
3481703589.775804;69.890000
3481703589.787805;69.898000
3481703589.801805;69.892000
3481703589.807806;69.905000
3481703589.818806;69.889000
3481703589.829807;69.898000
3481703589.835807;69.894000
3481703589.846808;69.902000
3481703589.857809;69.890000
3481703589.868809;69.896000
3481703589.879810;69.897000
3481703589.885810;69.890000
3481703589.896811;69.904000
3481703589.907812;69.898000
3481703589.918812;69.902000
3481703589.929813;69.882000
3481703589.935813;69.891000
3481703589.946814;69.896000
3481703589.957814;69.889000
3481703589.968815;69.898000
3481703589.980816;69.896000
3481703589.986816;69.901000
3481703589.997817;69.888000
3481703590.009818;69.905000
3481703590.015818;69.890000
3481703590.026818;69.899000
3481703590.037819;69.894000
3481703590.048820;69.885000
3481703590.059820;69.893000
3481703590.065821;69.885000
3481703590.076821;69.900000
3481703590.087822;69.897000
3481703590.098823;69.904000
3481703590.109823;69.898000
3481703590.115823;69.885000
3481703590.126824;69.902000
3481703590.137825;69.893000
3481703590.148825;69.904000
3481703590.159826;69.890000
3481703590.165826;69.896000
3481703590.176827;69.900000
3481703590.187828;69.894000
3481703590.198828;69.889000
3481703590.209829;69.891000
3481703590.215829;69.895000
3481703590.226830;69.892000
3481703590.237830;69.903000
3481703590.248831;69.889000
3481703590.259832;69.895000
3481703590.265832;69.895000
3481703590.276833;69.898000
3481703590.287833;69.892000
3481703590.296834;69.908000
3481703590.307835;69.917000
3481703590.316835;69.884000
3481703590.326836;69.897000
3481703590.336836;69.894000
3481703590.347836;69.892000
3481703590.357837;69.904000
3481703590.367838;69.881000
3481703590.378839;69.893000
3481703590.389839;69.899000
3481703590.399840;69.896000
3481703590.409840;69.888000
3481703590.415841;69.897000
3481703590.426841;69.892000
3481703590.437842;69.913000
3481703590.448843;69.892000
3481703590.459843;69.902000
3481703590.465843;69.902000
3481703590.476844;69.887000
3481703590.487844;69.903000
3481703590.498845;69.914000
3481703590.509846;69.893000
3481703590.516846;69.902000
3481703590.527847;69.904000
3481703590.538847;69.895000
3481703590.549848;69.891000
3481703590.555849;69.905000
3481703590.567849;69.901000
3481703590.578850;69.901000
3481703590.589850;69.898000
3481703590.596851;69.886000
3481703590.607852;69.906000
3481703590.618852;69.898000
3481703590.629853;69.898000
3481703590.635853;69.891000
3481703590.646854;69.889000
3481703590.659854;69.892000
3481703590.671855;69.884000
3481703590.678855;69.901000
3481703590.689857;69.898000
3481703590.695857;69.908000
3481703590.706857;69.891000
3481703590.717858;69.895000
3481703590.728858;69.895000
3481703590.739859;69.892000
3481703590.745860;69.893000
3481703590.756860;69.904000
3481703590.767861;69.894000
3481703590.774861;69.884000
3481703590.785861;69.907000
3481703590.797863;69.893000
3481703590.809863;69.896000
3481703590.815864;69.893000
3481703590.828864;69.894000
3481703590.840865;69.895000
3481703590.846865;69.901000
3481703590.857866;69.896000
3481703590.868866;69.897000
3481703590.874867;69.899000
3481703590.885868;69.896000
3481703590.896868;69.893000
3481703590.907869;69.902000
3481703590.919869;69.889000
3481703590.930870;69.896000
3481703590.941871;69.893000
3481703590.951871;69.915000
3481703590.961872;69.881000
3481703590.971872;69.895000
3481703590.982873;69.889000
3481703590.992874;69.897000
3481703591.003874;69.900000
3481703591.013875;69.894000
3481703591.023875;69.910000
3481703591.031876;69.885000
3481703591.037876;69.901000
3481703591.048877;69.885000
3481703591.054877;69.887000
3481703591.066878;69.910000
3481703591.078878;69.895000
3481703591.084879;69.887000
3481703591.095880;69.888000
3481703591.106880;69.900000
3481703591.117881;69.889000
3481703591.128881;69.898000
3481703591.134881;69.884000
3481703591.145882;69.894000
3481703591.156883;69.896000
3481703591.167883;69.876000
3481703591.178884;69.904000
3481703591.184885;69.895000
3481703591.195885;69.902000
3481703591.206886;69.882000
3481703591.217886;69.891000
3481703591.228887;69.912000
3481703591.234888;69.895000
3481703591.245888;69.902000
3481703591.256889;69.893000
3481703591.267889;69.901000
3481703591.278890;69.891000
3481703591.284890;69.899000
3481703591.295891;69.902000
3481703591.306891;69.889000
3481703591.317892;69.889000
3481703591.328893;69.895000
3481703591.334893;69.898000
3481703591.345894;69.893000
3481703591.356894;69.889000
3481703591.367895;69.893000
3481703591.378896;69.887000
3481703591.384896;69.907000
3481703591.395896;69.894000
3481703591.406897;69.904000
3481703591.417898;69.887000
3481703591.424898;69.895000
3481703591.435899;69.895000
3481703591.447900;69.909000
3481703591.458900;69.908000
3481703591.464900;69.891000
3481703591.475901;69.902000
3481703591.486902;69.883000
3481703591.497902;69.911000
3481703591.509903;69.895000
3481703591.516903;69.900000
3481703591.527904;69.904000
3481703591.538905;69.889000
3481703591.547905;69.895000
3481703591.560906;69.889000
3481703591.571907;69.908000
3481703591.581907;69.886000
3481703591.591908;69.897000
3481703591.603909;69.889000
3481703591.614909;69.900000
3481703591.625910;69.885000
3481703591.636910;69.902000
3481703591.647911;69.887000
3481703591.658912;69.895000
3481703591.664912;69.898000
3481703591.675913;69.904000
3481703591.686913;69.897000
3481703591.698914;69.890000
3481703591.704914;69.902000
3481703591.716915;69.893000
3481703591.730916;69.901000
3481703591.737916;69.903000
3481703591.744916;69.889000
3481703591.755917;69.890000
3481703591.767918;69.897000
3481703591.778918;69.897000
3481703591.784919;69.899000
3481703591.795919;69.905000
3481703591.806920;69.896000
3481703591.817921;69.902000
3481703591.828921;69.898000
3481703591.834922;69.901000
3481703591.845922;69.903000
3481703591.856923;69.879000
3481703591.867924;69.900000
3481703591.879924;69.893000
3481703591.885925;69.904000
3481703591.897925;69.894000
3481703591.904926;69.901000
3481703591.918927;69.890000
3481703591.924927;69.895000
3481703591.935927;69.899000
3481703591.946928;69.897000
3481703591.957929;69.911000
3481703591.963929;69.891000
3481703591.974930;69.889000
3481703591.985930;69.891000
3481703591.996931;69.896000
3481703592.007932;69.889000
3481703592.013932;69.889000
3481703592.024932;69.914000
3481703592.035933;69.886000
3481703592.046934;69.899000
3481703592.057934;69.894000
3481703592.068935;69.900000
3481703592.074935;69.890000
3481703592.085936;69.894000
3481703592.096937;69.901000
3481703592.107937;69.905000
3481703592.113938;69.896000
3481703592.124938;69.892000
3481703592.135939;69.899000
3481703592.146940;69.900000
3481703592.157940;69.900000
3481703592.163940;69.901000
3481703592.180942;69.899000
3481703592.190942;69.909000
3481703592.201943;69.890000
3481703592.211943;69.893000
3481703592.221944;69.891000
3481703592.231945;69.886000
3481703592.241945;69.890000
3481703592.251945;69.891000
3481703592.262946;69.893000
3481703592.273947;69.903000
3481703592.284947;69.896000
3481703592.296948;69.892000
3481703592.307949;69.896000
3481703592.313949;69.888000
3481703592.324950;69.896000
3481703592.335950;69.894000
3481703592.346951;69.902000
3481703592.357952;69.884000
3481703592.363952;69.894000
3481703592.374953;69.897000
3481703592.385953;69.899000
3481703592.396954;69.895000
3481703592.407955;69.896000
3481703592.413955;69.893000
3481703592.424955;69.894000
3481703592.435956;69.900000
3481703592.446957;69.899000
3481703592.458957;69.898000
3481703592.464958;69.886000
3481703592.475958;69.890000
3481703592.486959;69.913000
3481703592.497960;69.902000
3481703592.503960;69.899000
3481703592.514961;69.890000
3481703592.525961;69.907000
3481703592.536962;69.892000
3481703592.547963;69.882000
3481703592.553963;69.906000
3481703592.564963;69.889000
3481703592.575964;69.900000
3481703592.586965;69.898000
3481703592.597965;69.897000
3481703592.603966;69.898000
3481703592.614966;69.901000
3481703592.626967;69.891000
3481703592.633967;69.893000
3481703592.644968;69.900000
3481703592.655969;69.889000
3481703592.666969;69.901000
3481703592.677970;69.897000
3481703592.683970;69.903000
3481703592.694971;69.903000
3481703592.705972;69.894000
3481703592.717972;69.903000
3481703592.723973;69.902000
3481703592.735973;69.901000
3481703592.747974;69.893000
3481703592.753974;69.906000
3481703592.765975;69.886000
3481703592.777976;69.899000
3481703592.791976;69.892000
3481703592.797977;69.895000
3481703592.806977;69.894000
3481703592.817978;69.895000
3481703592.826979;69.912000
3481703592.837979;69.898000
3481703592.848979;69.902000
3481703592.858980;69.892000
3481703592.869981;69.890000
3481703592.880981;69.894000
3481703592.890982;69.889000
3481703592.901983;69.904000
3481703592.911983;69.892000
3481703592.918984;69.901000
3481703592.925984;69.883000
3481703592.936985;69.906000
3481703592.943985;69.899000
3481703592.954986;69.899000
3481703592.965986;69.898000
3481703592.977987;69.891000
3481703592.991988;69.905000
3481703592.997988;69.890000
3481703593.003989;69.906000
3481703593.014989;69.893000
3481703593.026990;69.892000
3481703593.037991;69.906000
3481703593.043991;69.891000
3481703593.054992;69.910000
3481703593.065992;69.886000
3481703593.076993;69.904000
3481703593.087994;69.891000
3481703593.093994;69.894000
3481703593.104994;69.904000
3481703593.115995;69.893000
3481703593.126996;69.892000
3481703593.137996;69.901000
3481703593.143997;69.905000
3481703593.155997;69.892000
3481703593.166998;69.896000
3481703593.172998;69.883000
3481703593.183999;69.890000
3481703593.195000;69.904000
3481703593.206000;69.889000
3481703593.217001;69.901000
3481703593.223001;69.892000
3481703593.234002;69.895000
3481703593.245002;69.905000
3481703593.256003;69.889000
3481703593.267004;69.892000
3481703593.273004;69.901000
3481703593.284005;69.898000
3481703593.295005;69.889000
3481703593.306006;69.897000
3481703593.317007;69.895000
3481703593.323007;69.896000
3481703593.334007;69.903000
3481703593.345008;69.890000
3481703593.356009;69.901000
3481703593.367009;69.891000
3481703593.373010;69.902000
3481703593.384010;69.900000
3481703593.395011;61.358000
3481703593.406012;16.076000
3481703593.417012;69.427000
3481703593.423013;69.924000
3481703593.441014;70.056000
3481703593.451014;70.086000
3481703593.461015;70.082000
3481703593.472015;70.090000
3481703593.483016;70.081000
3481703593.494017;70.051000
3481703593.505017;70.062000
3481703593.517018;70.052000
3481703593.528018;70.063000
3481703593.539019;70.048000
3481703593.548020;70.061000
3481703593.556020;70.049000
3481703593.567021;70.050000
3481703593.573021;70.045000
3481703593.584022;70.043000
3481703593.595022;70.052000
3481703593.606023;70.039000
3481703593.617023;70.036000
3481703593.623024;70.058000
3481703593.635025;70.042000
3481703593.646025;70.048000
3481703593.657026;70.030000
3481703593.663026;70.028000
3481703593.674027;70.029000
3481703593.685028;70.036000
3481703593.696028;70.026000
3481703593.707029;70.031000
3481703593.714029;70.034000
3481703593.725030;70.028000
3481703593.736031;70.019000
3481703593.747031;70.027000
3481703593.753032;70.024000
3481703593.764032;70.030000
3481703593.775033;70.021000
3481703593.786033;70.023000
3481703593.797034;70.012000
3481703593.803034;70.027000
3481703593.814035;70.013000
3481703593.826035;70.015000
3481703593.837036;70.005000
3481703593.844037;70.012000
3481703593.862038;70.004000
3481703593.870038;70.008000
3481703593.878038;70.017000
3481703593.885039;70.002000
3481703593.897040;70.005000
3481703593.904040;70.005000
3481703593.915040;70.004000
3481703593.927042;70.019000
3481703593.933042;70.006000
3481703593.944042;70.025000
3481703593.955043;69.993000
3481703593.967044;70.002000
3481703593.973044;69.994000
3481703593.984045;69.993000
3481703593.997046;69.972000
3481703594.003046;69.983000
3481703594.014046;69.978000
3481703594.025047;69.970000
3481703594.036047;69.970000
3481703594.053049;69.946000
3481703594.065049;69.944000
3481703594.075050;69.938000
3481703594.085051;69.934000
3481703594.096051;69.917000
3481703594.106052;69.931000
3481703594.117052;69.919000
3481703594.126053;69.931000
3481703594.135053;69.929000
3481703594.145054;69.938000
3481703594.156054;69.937000
3481703594.169055;69.931000
3481703594.183056;69.940000
3481703594.196057;69.946000
3481703594.203057;69.943000
3481703594.216058;69.954000
3481703594.227058;69.946000
3481703594.233059;69.932000
3481703594.245059;69.955000
3481703594.256060;69.930000
3481703594.267061;69.952000
3481703594.273061;69.940000
3481703594.285062;69.944000
3481703594.297062;69.951000
3481703594.303063;69.953000
3481703594.314064;69.937000
3481703594.325064;69.945000
3481703594.336065;69.947000
3481703594.343065;69.958000
3481703594.355066;69.950000
3481703594.366066;69.950000
3481703594.377067;69.946000
3481703594.384068;69.952000
3481703594.395068;69.945000
3481703594.406069;69.963000
3481703594.412069;69.947000
3481703594.423070;69.958000
3481703594.434071;69.940000
3481703594.445071;69.950000
3481703594.456072;69.940000
3481703594.467072;69.949000
3481703594.473073;69.947000
3481703594.485073;69.950000
3481703594.496074;69.949000
3481703594.502074;69.951000
3481703594.514075;69.951000
3481703594.525075;69.936000
3481703594.536076;69.942000
3481703594.543077;69.947000
3481703594.554077;69.948000
3481703594.566078;69.947000
3481703594.573079;69.945000
3481703594.586079;69.954000
3481703594.592079;69.936000
3481703594.603080;69.951000
3481703594.615081;69.943000
3481703594.626081;69.946000
3481703594.632082;69.944000
3481703594.643083;69.934000
3481703594.654083;69.938000
3481703594.665083;69.940000
3481703594.676085;69.952000
3481703594.682085;69.952000
3481703594.693085;69.948000
3481703594.704086;69.940000
3481703594.712086;69.942000
3481703594.723087;69.947000
3481703594.734087;69.921000
3481703594.744088;69.949000
3481703594.755089;69.936000
3481703594.766089;69.945000
3481703594.778090;69.939000
3481703594.790091;69.943000
3481703594.800091;69.945000
3481703594.814092;69.933000
3481703594.825093;69.934000
3481703594.835093;69.948000
3481703594.846094;69.940000
3481703594.852094;69.937000
3481703594.863095;69.934000
3481703594.874095;69.933000
3481703594.882096;69.940000
3481703594.898097;69.929000
3481703594.906097;69.953000
3481703594.914098;69.935000
3481703594.927099;69.940000
3481703594.933099;69.934000
3481703594.946100;69.931000
3481703594.952100;69.944000
3481703594.963101;69.930000
3481703594.977101;69.945000
3481703594.984102;69.939000
3481703594.997103;69.941000
3481703595.003103;69.933000
3481703595.014103;69.937000
3481703595.026104;69.936000
3481703595.032104;69.942000
3481703595.043105;69.955000
3481703595.054106;69.928000
3481703595.067107;69.951000
3481703595.073107;69.936000
3481703595.084107;69.939000
3481703595.095108;69.942000
3481703595.106109;69.940000
3481703595.112109;69.935000
3481703595.123110;69.945000
3481703595.134110;69.948000
3481703595.145111;69.931000
3481703595.156112;69.944000
3481703595.162112;69.948000
3481703595.173113;69.936000
3481703595.184113;69.943000
3481703595.195114;69.941000
3481703595.206115;69.939000
3481703595.212115;69.940000
3481703595.223115;69.957000
3481703595.234116;69.934000
3481703595.245117;69.934000
3481703595.256117;69.940000
3481703595.262118;69.953000
3481703595.273118;69.945000
3481703595.284119;69.949000
3481703595.295120;69.951000
3481703595.306120;69.933000
3481703595.312120;69.945000
3481703595.323121;69.950000
3481703595.334122;69.950000
3481703595.345122;69.945000
3481703595.352123;69.948000
3481703595.362123;69.949000
3481703595.372124;69.938000
3481703595.389125;69.960000
3481703595.399126;69.944000
3481703595.409126;69.948000
3481703595.419127;69.957000
3481703595.428127;69.940000
3481703595.438128;69.942000
3481703595.448128;69.952000
3481703595.459129;69.953000
3481703595.465129;69.943000
3481703595.476130;69.957000
3481703595.482131;69.948000
3481703595.493131;69.958000
3481703595.504132;69.951000
3481703595.515132;69.932000
3481703595.526133;69.952000
3481703595.532133;69.942000
3481703595.543134;69.962000
3481703595.554134;69.947000
3481703595.565135;69.956000
3481703595.576136;69.947000
3481703595.582136;69.954000
3481703595.594137;69.954000
3481703595.605137;69.945000
3481703595.611138;69.952000
3481703595.622138;69.945000
3481703595.633139;69.950000
3481703595.644140;69.945000
3481703595.655140;69.953000
3481703595.661140;69.943000
3481703595.671141;69.948000
3481703595.682142;69.955000
3481703595.693142;69.945000
3481703595.704143;69.958000
3481703595.715144;69.949000
3481703595.721144;69.950000
3481703595.732145;69.941000
3481703595.743145;69.956000
3481703595.754146;69.956000
3481703595.765147;69.948000
3481703595.771147;69.960000
3481703595.782147;69.943000
3481703595.794148;69.947000
3481703595.805149;69.939000
3481703595.811149;69.938000
3481703595.823150;69.947000
3481703595.834150;69.946000
3481703595.841151;69.947000
3481703595.857152;69.939000
3481703595.864152;69.958000
3481703595.875153;69.942000
3481703595.882153;69.940000
3481703595.893154;69.931000
3481703595.904154;69.952000
3481703595.915155;69.936000
3481703595.921155;69.941000
3481703595.932156;69.934000
3481703595.943157;69.932000
3481703595.954157;69.941000
3481703595.961158;69.937000
3481703595.976159;69.937000
3481703595.987159;69.957000
3481703595.999160;69.939000
3481703596.009161;69.945000
3481703596.019161;69.929000
3481703596.030162;69.951000
3481703596.062163;69.937000
