t / s;I / A
106.458000;99.852955
106.496000;99.850585
106.534000;99.849791
106.572000;99.852175
106.610000;99.849791
106.648000;99.849791
106.687000;99.850585
106.725000;99.851380
106.763000;99.852175
106.801000;99.851380
106.839000;99.850585
106.877000;99.850585
106.915000;99.851380
106.953000;99.852955
106.991000;99.852175
107.029000;99.854545
107.067000;99.852955
107.105000;99.852175
107.144000;99.853750
107.182000;99.852175
107.220000;99.852955
107.258000;99.852955
107.296000;99.852955
107.334000;99.852955
107.372000;99.851380
107.410000;99.852955
107.448000;99.849791
107.486000;99.848996
107.524000;99.851380
107.563000;99.852175
107.601000;99.850585
107.639000;99.852175
107.677000;99.854545
107.715000;99.853750
107.753000;99.850585
107.793000;99.851380
107.831000;99.854545
107.869000;99.852175
107.907000;99.852955
107.945000;99.852175
107.983000;99.850585
108.021000;99.852955
108.059000;99.852955
108.097000;99.854545
108.135000;99.852175
108.173000;99.848996
108.211000;99.851380
108.249000;99.851380
108.288000;99.852955
108.326000;99.853750
108.364000;99.852955
108.402000;99.852175
108.440000;99.853750
108.478000;99.852955
108.516000;99.850585
108.554000;99.850585
108.592000;99.851380
108.630000;99.852175
108.669000;99.855340
108.707000;99.851380
108.745000;99.851380
108.783000;99.851380
108.821000;99.848996
108.859000;99.849791
108.897000;99.851380
108.935000;99.850585
108.973000;99.852175
109.011000;99.850585
109.049000;99.849791
109.087000;99.852175
109.125000;99.854545
109.164000;99.851380
109.202000;99.849791
109.240000;99.850585
109.278000;99.852955
109.316000;99.852175
109.354000;99.848216
109.392000;99.849791
109.430000;22.620205
109.468000;100.055163
109.506000;100.037749
109.544000;100.010810
109.582000;100.009220
109.620000;100.016359
109.658000;100.019524
109.697000;100.018729
109.735000;100.017934
109.773000;100.013180
109.811000;100.010015
109.849000;100.009220
109.887000;100.004465
109.925000;99.998135
109.963000;99.994955
110.001000;99.988625
110.039000;99.986256
110.077000;99.985461
110.115000;99.981501
110.153000;99.977541
110.191000;99.974361
110.230000;99.969606
110.268000;99.968031
110.306000;99.964071
110.344000;99.952177
110.382000;99.922868
110.420000;99.882474
110.458000;99.870595
110.496000;99.876130
110.534000;99.886434
110.572000;99.897519
110.610000;99.907823
110.648000;99.917333
110.686000;99.919703
110.724000;99.921293
110.762000;99.922088
110.801000;99.920498
110.839000;99.918113
110.877000;99.919703
110.915000;99.918908
110.953000;99.920498
110.991000;99.919703
111.029000;99.921293
111.067000;99.920498
111.105000;99.920498
111.143000;99.918908
111.181000;99.918908
111.219000;99.919703
111.257000;99.918908
111.295000;99.918908
111.334000;99.920498
111.372000;99.920498
111.410000;99.918908
111.448000;99.920498
111.486000;99.920498
111.524000;99.918908
111.562000;99.918908
111.601000;99.918908
111.639000;99.919703
111.677000;99.919703
111.715000;99.919703
111.753000;99.919703
111.791000;99.918113
111.829000;99.918908
111.867000;99.922088
111.905000;99.919703
111.943000;99.918908
111.981000;99.919703
112.019000;99.921293
112.057000;99.918113
112.096000;99.918908
112.134000;99.921293
112.172000;99.919703
112.210000;99.918113
112.248000;99.919703
112.286000;99.921293
112.324000;99.921293
112.362000;99.921293
112.400000;99.921293
112.439000;99.921293
112.477000;99.921293
112.515000;99.919703
112.553000;99.922868
112.591000;99.919703
112.629000;99.919703
112.667000;99.918908
112.705000;99.919703
112.743000;99.919703
112.781000;99.919703
112.819000;99.919703
112.857000;99.920498
112.895000;99.920498
112.933000;99.920498
112.971000;99.920498
113.009000;99.921293
113.047000;99.920498
113.085000;99.921293
113.123000;99.919703
113.162000;99.920498
113.200000;99.923663
113.238000;99.920498
113.276000;99.919703
113.314000;99.920498
113.352000;99.918908
113.390000;99.918908
113.428000;99.921293
113.466000;99.921293
113.505000;99.922088
113.543000;99.921293
113.581000;99.919703
113.619000;99.919703
113.657000;99.919703
113.695000;99.918908
113.733000;99.919703
113.771000;99.917333
113.809000;99.916538
113.847000;99.919703
113.885000;99.921293
113.923000;99.920498
113.961000;99.920498
114.000000;99.919703
114.038000;99.921293
114.076000;99.921293
114.114000;99.920498
114.152000;99.919703
114.191000;99.920498
114.229000;99.921293
114.267000;99.919703
114.305000;99.918908
114.343000;99.919703
114.381000;99.919703
114.419000;99.920498
114.457000;65.463972
114.495000;109.688064
114.533000;110.067521
114.571000;110.000968
114.609000;109.970864
114.648000;109.951860
114.686000;109.934430
114.724000;109.920166
114.762000;109.910671
114.800000;109.904327
114.838000;109.899572
114.876000;109.890857
114.914000;109.876593
114.952000;109.859958
114.990000;109.840159
115.028000;109.830649
115.066000;109.829074
115.105000;109.831444
115.143000;109.834609
115.181000;109.835404
115.219000;109.836199
115.257000;109.834609
115.295000;109.836994
115.333000;109.833814
115.371000;109.835404
115.409000;109.836199
115.447000;109.834609
115.485000;109.834609
115.523000;109.835404
115.561000;109.836994
115.599000;109.835404
115.637000;109.834609
115.675000;109.836199
115.713000;109.836199
115.752000;109.836994
115.790000;109.835404
115.828000;109.836994
115.866000;109.836994
115.904000;109.839364
115.942000;109.836199
115.980000;109.836994
116.018000;109.836199
116.056000;109.834609
116.094000;109.836994
116.132000;109.837789
116.170000;109.838569
116.209000;109.838569
116.247000;109.835404
116.285000;109.836199
116.323000;109.836994
116.361000;109.836199
116.399000;109.836199
116.437000;109.836994
116.475000;109.836994
116.513000;109.836199
116.551000;109.835404
116.589000;109.836994
116.627000;109.834609
116.665000;109.835404
116.704000;109.833814
116.742000;109.835404
116.780000;109.834609
116.818000;109.836199
116.856000;109.837789
116.894000;109.836199
116.932000;109.835404
116.970000;109.834609
117.008000;109.835404
117.046000;109.832239
117.085000;109.835404
117.123000;109.836994
117.161000;109.835404
117.199000;109.836994
117.237000;109.835404
117.275000;109.833814
117.313000;109.834609
117.351000;109.833814
117.389000;109.835404
117.427000;109.836994
117.465000;109.837789
117.503000;109.836994
117.542000;109.835404
117.580000;109.833814
117.618000;109.836199
117.656000;109.835404
117.694000;109.836994
117.732000;109.836994
117.770000;109.840159
117.808000;109.837789
117.846000;109.837789
117.884000;109.837789
117.922000;109.836994
117.960000;109.836199
117.998000;109.836199
118.037000;109.837789
118.075000;109.836994
118.113000;109.836994
118.151000;109.837789
118.189000;109.833814
118.227000;109.836994
118.265000;109.836994
118.303000;109.836994
118.341000;109.836994
118.379000;109.835404
118.417000;109.836994
118.455000;109.836199
118.494000;109.834609
118.532000;109.836994
118.570000;109.836199
118.608000;109.834609
118.646000;109.836994
118.684000;109.836994
118.722000;109.833814
118.760000;109.836199
118.798000;109.836994
118.836000;109.836199
118.874000;109.835404
118.912000;109.836994
118.951000;109.835404
118.989000;109.835404
119.028000;109.836199
119.066000;109.836994
119.104000;109.836994
119.142000;109.833814
119.180000;109.835404
119.218000;109.835404
119.256000;109.836199
119.294000;109.835404
119.332000;109.834609
119.370000;109.832239
119.409000;109.835404
119.447000;109.835404
119.485000;6.839929
119.523000;110.066921
119.561000;110.020977
119.599000;109.993243
119.637000;109.992463
119.675000;110.000383
119.713000;110.008303
119.751000;110.012263
119.789000;110.013852
119.828000;110.012263
119.866000;110.005933
119.904000;110.007508
119.942000;110.005933
119.980000;110.000383
120.018000;109.994038
120.056000;109.987708
120.094000;109.983749
120.132000;109.980569
120.170000;109.978199
120.209000;109.971074
120.247000;109.970279
120.285000;109.967114
120.323000;109.963154
120.361000;109.962359
120.399000;109.959179
120.437000;109.956015
120.475000;109.950465
120.513000;109.937010
120.551000;109.896602
120.589000;109.856193
120.627000;109.852233
120.665000;109.856193
120.704000;109.865703
120.742000;109.877582
120.780000;109.889477
120.818000;109.903727
120.856000;109.907686
120.894000;109.910071
120.932000;109.913236
120.970000;109.913236
121.008000;109.913236
121.047000;109.912441
121.085000;109.912441
121.123000;109.910866
121.161000;109.912441
121.199000;109.913236
121.237000;109.911661
121.275000;109.911661
121.313000;109.913236
121.351000;109.911661
121.389000;109.911661
121.427000;109.910866
121.465000;109.910866
121.504000;109.910071
121.542000;109.909276
121.580000;109.911661
121.619000;109.910866
121.657000;109.911661
121.695000;109.914031
121.733000;109.912441
121.771000;109.912441
121.809000;109.913236
121.847000;109.913236
121.885000;109.912441
121.923000;109.911661
121.961000;109.913236
121.999000;109.911661
122.037000;109.913236
122.076000;109.910866
122.114000;109.911661
122.152000;109.910071
122.190000;109.910866
122.228000;109.913236
122.266000;109.914031
122.304000;109.913236
122.342000;109.911661
122.380000;109.910071
122.418000;109.910866
122.456000;109.912441
122.494000;109.911661
122.532000;109.911661
122.571000;109.910866
122.609000;109.911661
122.647000;109.910071
122.685000;109.910866
122.723000;109.909276
122.761000;109.909276
122.799000;109.910866
122.837000;109.910866
122.875000;109.911661
122.913000;109.912441
122.951000;109.910866
122.990000;109.911661
123.028000;109.911661
123.066000;109.910866
123.104000;109.910866
123.142000;109.912441
123.180000;109.912441
123.218000;109.910071
123.256000;109.911661
123.294000;109.910866
123.332000;109.910071
123.370000;109.911661
123.411000;109.910866
123.449000;109.911661
123.487000;109.911661
123.525000;109.912441
123.564000;109.909276
123.602000;109.908481
123.640000;109.909276
123.678000;109.911661
123.716000;109.910866
123.754000;109.911661
123.792000;109.912441
123.830000;109.913236
123.868000;109.910866
123.907000;109.911661
123.945000;109.912441
123.983000;109.911661
124.021000;109.908481
124.059000;109.910071
124.097000;109.910866
124.135000;109.910866
124.173000;109.910071
124.211000;109.910071
124.249000;109.910071
124.287000;109.911661
124.325000;109.911661
124.363000;109.912441
124.401000;109.910071
124.439000;14.691136
124.477000;120.084033
124.515000;120.045214
124.553000;119.981047
124.591000;119.949353
124.630000;119.932718
124.668000;119.918454
124.706000;119.911329
124.744000;119.900245
124.782000;119.897065
124.820000;119.893900
124.858000;119.884390
124.896000;119.874101
124.934000;119.859836
124.972000;119.840037
125.010000;119.822608
125.048000;119.816263
125.086000;119.812303
125.125000;119.816263
125.163000;119.820223
125.201000;119.821813
125.239000;119.822608
125.277000;119.823387
125.315000;119.824182
125.353000;119.821813
125.391000;119.821813
125.429000;119.820223
125.467000;119.821018
125.506000;119.820223
125.544000;119.821018
125.582000;119.819428
125.620000;119.821813
125.658000;119.822608
125.696000;119.823387
125.734000;119.823387
125.772000;119.821813
125.810000;119.824977
125.848000;119.822608
125.886000;119.823387
125.924000;119.822608
125.962000;119.821813
126.001000;119.823387
126.039000;119.822608
126.077000;119.821018
126.115000;119.821813
126.153000;119.824182
126.191000;119.823387
126.229000;119.824182
126.267000;119.819428
126.305000;119.821018
126.343000;119.819428
126.381000;119.821018
126.419000;119.822608
126.457000;119.822608
126.496000;119.821018
126.535000;119.820223
126.573000;119.820223
126.611000;119.822608
126.649000;119.821018
126.687000;119.823387
126.725000;119.822608
126.763000;119.823387
126.801000;119.823387
126.839000;119.821813
126.877000;119.822608
126.915000;119.823387
126.953000;119.821813
126.992000;119.822608
127.030000;119.822608
127.068000;119.821018
127.106000;119.821018
127.144000;119.822608
127.182000;119.823387
127.220000;119.822608
127.258000;119.822608
127.296000;119.822608
127.334000;119.821018
127.373000;119.821018
127.411000;119.821813
127.449000;119.821018
127.487000;119.821018
127.525000;119.819428
127.563000;119.819428
127.601000;119.817853
127.639000;119.821018
127.677000;119.821018
127.715000;119.819428
127.753000;119.821018
127.791000;119.821813
127.829000;119.824182
127.867000;119.823387
127.906000;119.822608
127.944000;119.821813
127.982000;119.821018
128.020000;119.820223
128.058000;119.820223
128.096000;119.820223
128.134000;119.820223
128.172000;119.822608
128.210000;119.822608
128.248000;119.821018
128.287000;119.819428
128.325000;119.821813
128.363000;119.818648
128.401000;119.822608
128.439000;119.823387
128.477000;119.821018
128.515000;119.818648
128.553000;119.822608
128.591000;119.821018
128.629000;119.822608
128.667000;119.821813
128.706000;119.821018
128.744000;119.821018
128.782000;119.819428
128.820000;119.821018
128.858000;119.819428
128.896000;119.819428
128.934000;119.821018
128.972000;119.824182
129.010000;119.821018
129.048000;119.821018
129.086000;119.819428
129.124000;119.821018
129.162000;119.821813
129.201000;119.822608
129.239000;119.820223
129.277000;119.820223
129.315000;119.821813
129.353000;119.818648
129.391000;119.821018
129.429000;119.819428
129.467000;62.975699
129.505000;120.068373
129.543000;119.998671
129.582000;119.970937
129.620000;119.972527
129.658000;119.981242
129.696000;119.993916
129.734000;119.997876
129.772000;120.002631
129.810000;120.001836
129.848000;120.001041
129.886000;119.997876
129.924000;119.999466
129.962000;119.996286
130.000000;119.996286
130.039000;119.992326
130.077000;119.987571
130.115000;119.978857
130.153000;119.972527
130.191000;119.971732
130.229000;119.966182
130.267000;119.960647
130.305000;119.959852
130.343000;119.955893
130.381000;119.951138
130.419000;119.949548
130.457000;119.947178
130.495000;119.944793
130.533000;119.940833
130.572000;119.936078
130.610000;119.924199
130.648000;119.879050
130.686000;119.831517
130.724000;119.822008
130.762000;119.829927
130.800000;119.840232
130.838000;119.853701
130.876000;119.867156
130.914000;119.878255
130.952000;119.887765
130.990000;119.895685
131.028000;119.901235
131.066000;119.902810
131.104000;119.903605
131.142000;119.902015
131.180000;119.900440
131.219000;119.901235
131.257000;119.902810
131.295000;119.900440
131.333000;119.902015
131.371000;119.900440
131.409000;119.902810
131.447000;119.902015
131.485000;119.903605
131.523000;119.902810
131.561000;119.900440
131.599000;119.900440
131.637000;119.901235
131.675000;119.900440
131.713000;119.900440
131.751000;119.900440
131.789000;119.901235
131.828000;119.899645
131.866000;119.901235
131.904000;119.902015
131.942000;119.900440
131.980000;119.898055
132.018000;119.899645
132.056000;119.901235
132.094000;119.898055
132.132000;119.899645
132.170000;119.902015
132.208000;119.900440
132.246000;119.900440
132.285000;119.898850
132.323000;119.901235
132.361000;119.902015
132.399000;119.901235
132.437000;119.901235
132.475000;119.899645
132.513000;119.898850
132.551000;119.899645
132.589000;119.899645
132.627000;119.898055
132.665000;119.899645
132.704000;119.901235
132.742000;119.899645
132.780000;119.898850
132.818000;119.900440
132.856000;119.898055
132.894000;119.898850
132.932000;119.898850
132.970000;119.899645
133.008000;119.898850
133.046000;119.898850
133.084000;119.900440
133.122000;119.901235
133.160000;119.901235
133.199000;119.900440
133.237000;119.901235
133.275000;119.899645
133.313000;119.899645
133.351000;119.899645
133.389000;119.900440
133.427000;119.898850
133.465000;119.898055
133.503000;119.900440
133.541000;119.899645
133.580000;119.898850
133.618000;119.901235
133.656000;119.901235
133.694000;119.900440
133.732000;119.901235
133.770000;119.898850
133.808000;119.900440
133.846000;119.901235
133.884000;119.901235
133.922000;119.899645
133.960000;119.902015
133.998000;119.902810
134.036000;119.900440
134.074000;119.899645
134.112000;119.899645
134.150000;119.896480
134.188000;119.898850
134.226000;119.900440
134.265000;119.898850
134.303000;119.898055
134.341000;119.898850
134.379000;119.898850
134.417000;119.902015
134.455000;95.212486
134.494000;125.520058
134.532000;130.098205
134.570000;130.003934
134.608000;129.951646
134.646000;129.925502
134.684000;129.907277
134.722000;129.893823
134.760000;129.889068
134.798000;129.881928
134.836000;129.879558
134.874000;129.876394
134.912000;129.872434
134.951000;129.863719
134.989000;129.847085
135.027000;129.830435
135.065000;129.811431
135.103000;129.794797
135.141000;129.790837
135.179000;129.792412
135.217000;129.794002
135.255000;129.798756
135.293000;129.801126
135.331000;129.801126
135.369000;129.802716
135.407000;129.799551
135.446000;129.799551
135.483000;129.797166
135.521000;129.799551
135.560000;129.801126
135.598000;129.800331
135.636000;129.802716
135.674000;129.800331
135.712000;129.803511
135.750000;129.800331
135.788000;129.801921
135.826000;129.802716
135.864000;129.801921
135.903000;129.803511
135.941000;129.803511
135.979000;129.803511
136.017000;129.805086
136.055000;129.805881
136.093000;129.802716
136.131000;129.802716
136.169000;129.801921
136.208000;129.803511
136.246000;129.802716
136.284000;129.799551
136.322000;129.802716
136.360000;129.801126
136.398000;129.802716
136.436000;129.803511
136.474000;129.801921
136.512000;129.799551
136.550000;129.799551
136.588000;129.797166
136.627000;129.802716
136.665000;129.798756
136.703000;129.801126
136.741000;129.801921
136.779000;129.803511
136.817000;129.801921
136.855000;129.801126
136.893000;129.799551
136.931000;129.800331
136.969000;129.799551
137.008000;129.799551
137.046000;129.800331
137.084000;129.801126
137.122000;129.801126
137.160000;129.802716
137.198000;129.801126
137.236000;129.801921
137.274000;129.799551
137.312000;129.800331
137.350000;129.797166
137.388000;129.798756
137.426000;129.799551
137.465000;129.799551
137.503000;129.798756
137.541000;129.797961
137.579000;129.800331
137.617000;129.800331
137.655000;129.801921
137.693000;129.800331
137.731000;129.801126
137.769000;129.800331
137.808000;129.799551
137.846000;129.800331
137.884000;129.801126
137.922000;129.799551
137.960000;129.798756
137.998000;129.800331
138.036000;129.804306
138.074000;129.801921
138.112000;129.798756
138.150000;129.799551
138.188000;129.799551
138.226000;129.797961
138.264000;129.799551
138.303000;129.801921
138.341000;129.801126
138.379000;129.801921
138.417000;129.801126
138.455000;129.798756
138.493000;129.801126
138.531000;129.801126
138.569000;129.800331
138.607000;129.801126
138.645000;129.801921
138.683000;129.801126
138.721000;129.802716
138.760000;129.799551
138.798000;129.797166
138.836000;129.800331
138.874000;129.801921
138.912000;129.801126
138.950000;129.797166
138.988000;129.801126
139.026000;129.800331
139.064000;129.802716
139.103000;129.801921
139.141000;129.798756
139.179000;129.799551
139.217000;129.802716
139.255000;129.801126
139.293000;129.801921
139.331000;129.800331
139.369000;129.801921
139.408000;129.803511
139.446000;38.186859
139.484000;130.045287
139.522000;130.006484
139.560000;129.958156
139.598000;129.951016
139.636000;129.958951
139.674000;129.968445
139.712000;129.981120
139.750000;129.987464
139.788000;129.988259
139.826000;129.989834
139.864000;129.988259
139.902000;129.988259
139.940000;129.988259
139.979000;129.988259
140.017000;129.989054
140.055000;129.985875
140.093000;129.983505
140.131000;129.977160
140.169000;129.969240
140.208000;129.962115
140.246000;129.955771
140.284000;129.950236
140.322000;129.948646
140.360000;129.944686
140.398000;129.941521
140.436000;129.938341
140.474000;129.936766
140.513000;129.932806
140.551000;129.930422
140.589000;129.928052
140.627000;129.922502
140.665000;129.920132
140.703000;129.909827
140.741000;129.859129
140.779000;129.805266
140.817000;129.798126
140.855000;129.803676
140.893000;129.816351
140.931000;129.828230
140.969000;129.840110
141.008000;129.850414
141.046000;129.863884
141.084000;129.874969
141.122000;129.883683
141.160000;129.889233
141.198000;129.889233
141.236000;129.889233
141.274000;129.889233
141.312000;129.889233
141.350000;129.890823
141.388000;129.890028
141.426000;129.890028
141.465000;129.888438
141.503000;129.890028
141.541000;129.891603
141.579000;129.887643
141.617000;129.887643
141.655000;129.888438
141.693000;129.890028
141.731000;129.887643
141.769000;129.886848
141.807000;129.887643
141.845000;129.887643
141.883000;129.886848
141.921000;129.886848
141.959000;129.886848
141.998000;129.886068
142.036000;129.886848
142.074000;129.887643
142.112000;129.886068
142.150000;129.890028
142.188000;129.888438
142.226000;129.886848
142.264000;129.890823
142.302000;129.889233
142.340000;129.889233
142.378000;129.889233
142.416000;129.888438
142.455000;129.887643
142.493000;129.886068
142.531000;129.885273
142.569000;129.887643
142.607000;129.889233
142.645000;129.887643
142.683000;129.890028
142.721000;129.888438
142.759000;129.889233
142.797000;129.886848
142.835000;129.886848
142.873000;129.888438
142.912000;129.886848
142.950000;129.887643
142.988000;129.890028
143.026000;129.889233
143.064000;129.888438
143.102000;129.888438
143.140000;129.887643
143.178000;129.890028
143.217000;129.887643
143.255000;129.890028
143.293000;129.887643
143.331000;129.889233
143.369000;129.887643
143.407000;129.888438
143.445000;129.888438
143.483000;129.888438
143.521000;129.889233
143.559000;129.889233
143.597000;129.888438
143.635000;129.889233
143.673000;129.888438
143.712000;129.887643
143.750000;129.887643
143.788000;129.887643
143.826000;129.890823
143.864000;129.890028
143.902000;129.890823
143.940000;129.889233
143.978000;129.888438
144.016000;129.886848
144.054000;129.888438
144.092000;129.891603
144.130000;129.889233
144.168000;129.889233
144.207000;129.889233
144.245000;129.890823
144.283000;129.889233
144.321000;129.889233
144.359000;129.885273
144.397000;129.887643
144.435000;119.983612
144.473000;118.406944
144.511000;140.114718
144.550000;140.016486
144.588000;139.943604
144.626000;139.907155
144.664000;139.887356
144.702000;139.876257
144.740000;139.869132
144.778000;139.868337
144.816000;139.865967
144.854000;139.865967
144.892000;139.859622
144.930000;139.851702
144.968000;139.842988
145.006000;139.830313
145.044000;139.811294
145.082000;139.793085
145.120000;139.774860
145.158000;139.767736
145.196000;139.766941
145.234000;139.773270
145.272000;139.776450
145.310000;139.781190
145.349000;139.779615
145.387000;139.779615
145.425000;139.778820
145.463000;139.777230
145.501000;139.780410
145.539000;139.780410
145.577000;139.778820
145.615000;139.781190
145.653000;139.778025
145.691000;139.781190
145.729000;139.780410
145.767000;139.778820
145.805000;139.777230
145.843000;139.779615
145.881000;139.781190
145.920000;139.781985
145.958000;139.781190
145.996000;139.778820
146.034000;139.775655
146.072000;139.778025
146.110000;139.779615
146.148000;139.780410
146.186000;139.778820
146.224000;139.781985
146.262000;139.778820
146.300000;139.781985
146.338000;139.781190
146.377000;139.782780
146.415000;139.779615
146.453000;139.780410
146.491000;139.779615
146.529000;139.778820
146.567000;139.778820
146.605000;139.778820
146.644000;139.780410
146.682000;139.780410
146.720000;139.777230
146.758000;139.780410
146.797000;139.776450
146.835000;139.778025
146.873000;139.779615
146.911000;139.778025
146.949000;139.778820
146.987000;139.778025
147.025000;139.778820
147.063000;139.778820
147.101000;139.778820
147.139000;139.778820
147.177000;139.778820
147.216000;139.781985
147.254000;139.778820
147.292000;139.781190
147.330000;139.781985
147.368000;139.779615
147.406000;139.776450
147.444000;139.776450
147.482000;139.779615
147.520000;139.781190
147.558000;139.780410
147.596000;139.777230
147.634000;139.780410
147.672000;139.781190
147.710000;139.776450
147.748000;139.778025
147.786000;139.777230
147.824000;139.780410
147.862000;139.778820
147.900000;139.783575
147.938000;139.783575
147.977000;139.778820
148.015000;139.778820
148.053000;139.778025
148.091000;139.776450
148.129000;139.779615
148.167000;139.778820
148.205000;139.778025
148.243000;139.778025
148.281000;139.780410
148.319000;139.778025
148.357000;139.778025
148.395000;139.777230
148.433000;139.778820
148.471000;139.778025
148.510000;139.776450
148.548000;139.777230
148.586000;139.778025
148.624000;139.778025
148.662000;139.774065
148.700000;139.778025
148.738000;139.778820
148.776000;139.778025
148.814000;139.777230
148.852000;139.776450
148.890000;139.778820
148.928000;139.778025
148.966000;139.776450
149.004000;139.778820
149.042000;139.778820
149.080000;139.778820
149.118000;139.779615
149.156000;139.778025
149.194000;139.778025
149.233000;139.776450
149.271000;139.778025
149.309000;139.777230
149.347000;139.777230
149.385000;139.777230
149.423000;134.820482
149.461000;110.975572
149.499000;140.050715
149.537000;139.964363
149.575000;139.935054
149.613000;139.934259
149.651000;139.944564
149.689000;139.957239
149.727000;139.973078
149.765000;139.978628
149.803000;139.981793
149.841000;139.980998
149.880000;139.978628
149.918000;139.977038
149.956000;139.979408
149.994000;139.977833
150.032000;139.975448
150.070000;139.975448
150.108000;139.978628
150.146000;139.978628
150.184000;139.977833
150.222000;139.976243
150.260000;139.969118
150.299000;139.955649
150.337000;139.943769
150.375000;139.939809
150.413000;139.937424
150.451000;139.935054
150.489000;139.931889
150.527000;139.927135
150.565000;139.925545
150.603000;139.924750
150.641000;139.920790
150.679000;139.916830
150.718000;139.912075
150.756000;139.911280
150.794000;139.905745
150.832000;139.881176
150.870000;139.811474
150.908000;139.772655
150.946000;139.775025
150.984000;139.786905
151.022000;139.798799
151.060000;139.810679
151.098000;139.823353
151.137000;139.835233
151.175000;139.844743
151.213000;139.855032
151.251000;139.868502
151.289000;139.873257
151.327000;139.881176
151.365000;139.882766
151.403000;139.881971
151.441000;139.880396
151.479000;139.878806
151.518000;139.881176
151.556000;139.881971
151.594000;139.878806
151.632000;139.879601
151.670000;139.878806
151.708000;139.878011
151.746000;139.877217
151.784000;139.881176
151.822000;139.880396
151.860000;139.879601
151.899000;139.879601
151.937000;139.876422
151.975000;139.880396
152.013000;139.883561
152.051000;139.881176
152.089000;139.880396
152.127000;139.879601
152.165000;139.879601
152.203000;139.881971
152.241000;139.880396
152.279000;139.881176
152.318000;139.879601
152.356000;139.878806
152.394000;139.877217
152.432000;139.880396
152.470000;139.881176
152.508000;139.879601
152.546000;139.879601
152.584000;139.881176
152.622000;139.878806
152.660000;139.878806
152.698000;139.878806
152.736000;139.879601
152.774000;139.881176
152.813000;139.878806
152.851000;139.878806
152.889000;139.881176
152.927000;139.879601
152.965000;139.881176
153.003000;139.879601
153.041000;139.877217
153.079000;139.878806
153.117000;139.878011
153.155000;139.878806
153.193000;139.878011
153.231000;139.877217
153.270000;139.880396
153.308000;139.881971
153.346000;139.882766
153.384000;139.881971
153.422000;139.878011
153.460000;139.880396
153.498000;139.881176
153.536000;139.879601
153.574000;139.878806
153.612000;139.881176
153.650000;139.879601
153.688000;139.881176
153.727000;139.879601
153.765000;139.879601
153.803000;139.879601
153.841000;139.880396
153.879000;139.880396
153.917000;139.881176
153.955000;139.878806
153.993000;139.881176
154.031000;139.881176
154.069000;139.878011
154.108000;139.880396
154.146000;139.881176
154.184000;139.877217
154.222000;139.879601
154.260000;139.878806
154.298000;139.881176
154.336000;139.882766
154.374000;139.881176
154.412000;36.794445
154.450000;0.002265
154.488000;0.001470
154.526000;0.003060
154.564000;0.003060
154.602000;0.002265
154.640000;0.002265
154.678000;0.002265
154.717000;0.002265
154.755000;0.000675
154.793000;0.000675
154.831000;0.000120
154.869000;0.000120
154.907000;0.000675
154.945000;0.000675
154.983000;0.000120
155.021000;0.000675
155.059000;0.001470
155.097000;0.001470
155.135000;0.000675
155.173000;0.001470
155.211000;0.000675
155.250000;0.000675
155.288000;0.001470
155.326000;0.001470
155.364000;0.000675
155.402000;0.002265
155.440000;0.000675
155.479000;0.001470
155.517000;0.001470
155.555000;0.002265
155.593000;0.002265
155.631000;0.001470
155.669000;0.000675
155.707000;0.001470
155.745000;0.002265
155.783000;0.002265
155.821000;0.002265
155.860000;0.002265
155.898000;0.002265
155.936000;0.003060
155.974000;0.002265
156.012000;0.001470
156.051000;0.000675
156.089000;0.002265
156.127000;0.003060
156.165000;0.002265
156.203000;0.003060
156.241000;0.002265
156.279000;0.002265
156.317000;0.004635
156.355000;0.001470
156.393000;0.003060
156.431000;0.001470
156.469000;0.002265
156.507000;0.001470
156.545000;0.002265
156.583000;0.001470
156.621000;0.002265
156.659000;0.001470
156.697000;0.001470
156.735000;0.003060
156.774000;0.002265
156.812000;0.001470
156.850000;0.002265
156.888000;0.001470
156.926000;0.001470
156.964000;0.002265
157.002000;0.002265
157.040000;0.003060
157.078000;0.002265
157.116000;0.003840
157.154000;0.002265
157.192000;0.003840
157.231000;0.003060
157.269000;0.002265
157.307000;0.003060
157.345000;0.002265
157.383000;0.003840
157.421000;0.003840
157.459000;0.002265
157.497000;0.003060
157.535000;0.003060
157.573000;0.002265
157.611000;0.003840
157.649000;0.002265
157.687000;0.002265
157.725000;0.002265
157.763000;0.003060
157.801000;0.003840
157.839000;0.001470
157.877000;0.002265
157.916000;0.002265
157.954000;0.002265
157.992000;0.003840
158.030000;0.003060
158.068000;0.002265
158.106000;0.001470
158.144000;0.003060
158.182000;0.003060
158.220000;0.002265
158.258000;0.003060
158.296000;0.000675
158.334000;0.001470
158.372000;0.002265
158.410000;0.003060
158.448000;0.002265
158.487000;0.003060
158.525000;0.002265
158.563000;0.003060
158.601000;0.002265
158.639000;0.002265
158.677000;0.003060
158.715000;0.003060
158.753000;0.003060
158.791000;0.002265
158.829000;0.002265
158.867000;0.002265
